Date,Open,High,Low,Close,Volume
2020-06-11,185.02,186.93,177.93,178.02,16280294
2020-06-12,183.93,184.02,178.22,180.99,10158536
2020-06-15,177.205,181.88,176.05,181.8,8597009
2020-06-16,186.55,186.7,179.75,182.43,9977585
2020-06-17,183.23,183.23,180.11,181.26,7500305
2020-06-18,179.9,181.36,179.04,180.73,5724810
2020-06-19,183.5,183.88,179.01,179.59,9983418
2020-06-22,179.55,181.8,178.87,180.17,6645247
2020-06-23,181.87,182.39,180.4,181.0,7316528
2020-06-24,179.61,179.65,177.26,177.61,8860250
2020-06-25,176.58,179.72,176.06,179.0,6957438
2020-06-26,176.71,178.7,174.63,175.8,19262191
2020-06-29,175.9,177.24,175.33,176.97,5721310
2020-06-30,176.75,179.12,176.51,178.23,8061486
2020-07-01,178.41,180.45,177.34,177.99,5061797
2020-07-02,180.75,180.94,178.24,178.83,6113283
2020-07-06,183.1,183.52,181.59,182.7,6862257
2020-07-07,182.02,182.49,180.6,181.0,5529745
2020-07-08,180.42,182.312,179.77,181.17,6012228
2020-07-09,181.79,181.88,177.77,178.8,5774612
2020-07-10,178.26,183.0,178.09,182.89,5826695
2020-07-13,183.81,185.82,183.0,183.5,8432977
2020-07-14,182.42,191.96,182.42,189.5,12309967
2020-07-15,192.64,193.05,188.75,190.0,7976691
2020-07-16,188.32,191.93,188.32,190.0,5209873
2020-07-17,191.77,192.12,190.469,190.87,6210093
2020-07-20,190.02,191.23,189.48,190.4,4497484
2020-07-21,190.4,193.45,190.4,192.25,5735541
2020-07-22,191.78,192.24,190.63,192.1,4529009
2020-07-23,191.71,193.39,191.48,192.9,5459298
2020-07-24,193.25,196.28,193.05,194.51,5468145
2020-07-27,193.83,193.99,191.77,192.2,4766271
2020-07-28,190.9,194.46,190.61,194.12,4858125
2020-07-29,194.03,196.67,193.73,196.41,4432410
2020-07-30,193.43,194.6,192.25,194.3,5207470
2020-07-31,195.16,196.0,193.33,196.0,6789593
2020-08-03,197.28,200.68,196.0,199.24,6818880
